rid,course,date,prize,countryCode,condition,winningTime
196454,Enghien (FR),2011-10-22,44828,FR,Very Soft,253.8
196650,Belmont Park (USA),2011-10-22,80131,US,Yielding,103.93
204743,Aintree,2011-10-22,7869,GB,Good,375.3
207457,Galway (IRE),2011-10-22,10560,IE,Heavy,257.1
211012,Hawthorne (USA),2011-10-22,76857,US,Fast,70.8
214308,Stratford,2011-10-22,4918,GB,Good To Firm,236.1
214798,Hawthorne (USA),2011-10-22,69231,US,Fast,107.09
270071,Longchamp (FR),2011-10-23,28448,FR,Good,179.45
270296,Galway (IRE),2011-10-23,16320,IE,Heavy,403.6
281558,Wincanton,2011-10-23,4329,GB,Good,216.2
281701,Longchamp (FR),2011-10-23,21552,FR,Good,82.01
283699,Aintree,2011-10-23,5902,GB,Good,301.2
308847,Longchamp (FR),2011-10-23,20689,FR,Good,206.22
312728,Wincanton,2011-10-23,4918,GB,Good,394.3
316619,Longchamp (FR),2011-10-23,215518,FR,Good,201.47
335689,Aintree,2011-10-23,2950,GB,Good,245.8
342243,Wincanton,2011-10-23,6887,GB,Good,211.1
348104,Wincanton,2011-10-23,9837,GB,Good,400.5
356788,Longchamp (FR),2011-10-23,29311,FR,Good,112.87
357747,Aintree,2011-10-23,7869,GB,Good,257.1
368772,Wincanton,2011-10-23,4329,GB,Good,302.1
372207,Delta downs (USA),2011-10-23,128205,US,Fast,100.56
374255,Longchamp (FR),2011-10-23,25000,FR,Good,153.67
378936,Kyoto (JPN),2011-10-23,2109330,JP,Firm,182.8
387514,Galway (IRE),2011-10-23,23040,IE,Heavy,386.4
391465,Longchamp (FR),2011-10-23,29311,FR,Good,122.47
395908,Delta downs (USA),2011-10-23,96155,US,Fast,86.94
216248,Longchamp (FR),2011-10-23,43104,FR,Good,204.41
231964,Keeneland (USA),2011-10-23,80128,US,Firm,151.19
253639,Aintree,2011-10-23,14755,GB,Good,368.7
259294,Capannelle (ITY),2011-10-23,209483,IT,Soft,0
60863,Aintree,2011-10-23,9603,GB,Good,294.9
66446,Woodbine (CAN),2011-10-23,96154,CAN,Fast,70.78
67891,Galway (IRE),2011-10-23,10560,IE,Heavy,256.5
71911,Dusseldorf (GER),2011-10-23,47413,GER,Soft,105.56
79422,Wincanton,2011-10-23,3738,GB,Good,300.3
82646,Galway (IRE),2011-10-23,15840,IE,Heavy,352.7
99679,Hawthorne (USA),2011-10-23,70705,US,Fast,105.69
55699,Galway (IRE),2011-10-23,10560,IE,Heavy,249.6
182915,Galway (IRE),2011-10-23,10560,IE,Heavy,262.4
187712,Galway (IRE),2011-10-23,14400,IE,Heavy,223.8
197590,Aintree,2011-10-23,16723,GB,Good,235.1
268568,Maisons-Laffitte (FR),2011-10-24,20689,FR,Good,137.1
268965,Maisons-Laffitte (FR),2011-10-24,15518,FR,Good,160.3
268985,Maisons-Laffitte (FR),2011-10-24,12932,FR,Good,206
275849,Leicester,2011-10-24,6197,GB,Good To Firm,104.21
286711,Redcar,2011-10-24,2459,GB,Good,125.4
290698,Maisons-Laffitte (FR),2011-10-24,20689,FR,Good,105.6
297885,Leicester,2011-10-24,6197,GB,Good To Firm,103.88
307999,Leicester,2011-10-24,2458,GB,Good To Firm,85.68
315548,Southwell (AW),2011-10-24,3443,GB,Standard,94.04
332635,Leicester,2011-10-24,6591,GB,Good To Firm,72.8
344843,Southwell (AW),2011-10-24,3443,GB,Standard,106.17
377568,Leicester,2011-10-24,10132,GB,Good To Firm,153.02
394291,Redcar,2011-10-24,4526,GB,Good,114.71
400126,Southwell (AW),2011-10-24,2459,GB,Standard,105.27
218237,Redcar,2011-10-24,3197,GB,Good,84.1
222841,Redcar,2011-10-24,1967,GB,Good,71.62
229176,Southwell (AW),2011-10-24,3443,GB,Standard,165.26
229669,Leicester,2011-10-24,3369,GB,Good To Firm,84.5
255546,Leicester,2011-10-24,3443,GB,Good To Firm,72.45
10214,Southwell (AW),2011-10-24,2459,GB,Standard,79.79
26299,Redcar,2011-10-24,4526,GB,Good,70.84
34736,Maisons-Laffitte (FR),2011-10-24,20689,FR,Good,103.6
9029,Maisons-Laffitte (FR),2011-10-24,25000,FR,Good,207.5
107350,Redcar,2011-10-24,2458,GB,Good,58.01
108358,Leicester,2011-10-24,2458,GB,Good To Firm,84.72
60540,Southwell (AW),2011-10-24,3443,GB,Standard,79.23
90511,Maisons-Laffitte (FR),2011-10-24,12932,FR,Good,104.3
93813,Maisons-Laffitte (FR),2011-10-24,17241,FR,Good,159.2
42755,Redcar,2011-10-24,1967,GB,Good,71.39
43341,Redcar,2011-10-24,3197,GB,Good,184.74
288048,Yarmouth,2011-10-25,3443,GB,Soft,88.62
289488,Catterick,2011-10-25,3148,GB,Soft,78.06
293965,Chepstow,2011-10-25,4624,GB,Good To Soft,367
344708,Nantes (FR),2011-10-25,47414,FR,Very Soft,102.98
350656,Saint-Cloud (FR),2011-10-25,50000,FR,Soft,159.8
392538,Saint-Cloud (FR),2011-10-25,25000,FR,Soft,106.1
395949,Catterick,2011-10-25,2459,GB,Soft,171.97
215930,Chepstow,2011-10-25,3836,GB,Good To Soft,239.5
230588,Yarmouth,2011-10-25,2458,GB,Soft,187.17
232457,Yarmouth,2011-10-25,2458,GB,Soft,89.25
236853,Chepstow,2011-10-25,8558,GB,Good To Soft,254.2
238030,Chepstow,2011-10-25,3836,GB,Good To Soft,245.7
242424,Chepstow,2011-10-25,3836,GB,Good To Soft,293.8
259421,Yarmouth,2011-10-25,4426,GB,Soft,102.3
262685,Nantes (FR),2011-10-25,51721,FR,Very Soft,157.6
263850,Yarmouth,2011-10-25,2458,GB,Soft,64.84
12443,Saint-Cloud (FR),2011-10-25,20689,FR,Soft,162.9
17218,Yarmouth,2011-10-25,4426,GB,Good To Soft,88.54
24363,Saint-Cloud (FR),2011-10-25,28448,FR,Soft,137.3
3465,Catterick,2011-10-25,2459,GB,Soft,80.39
172919,Saint-Cloud (FR),2011-10-25,12932,FR,Soft,138.4
176264,Saint-Cloud (FR),2011-10-25,24139,FR,Soft,166.5
101611,Chepstow,2011-10-25,2557,GB,Soft,251.1
101877,Saint-Cloud (FR),2011-10-25,25000,FR,Soft,107.4
109720,Catterick,2011-10-25,2459,GB,Soft,173.23
79751,Catterick,2011-10-25,6197,GB,Soft,92.79
85783,Yarmouth,2011-10-25,4426,GB,Soft,103.28
87600,Chepstow,2011-10-25,3836,GB,Good To Soft,362.9
88089,Catterick,2011-10-25,3148,GB,Soft,227.75
99664,Saint-Cloud (FR),2011-10-25,68966,FR,Soft,136.7
44115,Chepstow,2011-10-25,3836,GB,Good To Soft,240.3
52224,Catterick,2011-10-25,6197,GB,Soft,92.01
180295,Yarmouth,2011-10-25,2458,GB,Soft,118.26
200983,Catterick,2011-10-25,3935,GB,Soft,63.38
265544,Kempton (AW),2011-10-26,3443,GB,Standard,72.52
272498,Haydock,2011-10-26,3935,GB,Good,224.3
274627,Punchestown (IRE),2011-10-26,9600,IE,Heavy,244.6
274980,Kempton (AW),2011-10-26,3443,GB,Standard,84.84
284753,Musselburgh,2011-10-26,2407,GB,Good,223.17
290371,Nottingham,2011-10-26,6394,GB,Good To Firm,107.71
319845,Musselburgh,2011-10-26,2458,GB,Good,61.75
323818,Nottingham,2011-10-26,2557,GB,Good To Firm,110.11
348245,Kempton (AW),2011-10-26,2458,GB,Standard,128.08
362493,Nottingham,2011-10-26,3443,GB,Good To Firm,61.45
366418,Punchestown (IRE),2011-10-26,7680,IE,Heavy,321.5
375258,Nottingham,2011-10-26,2502,GB,Good To Firm,137.8
379124,Nottingham,2011-10-26,6886,GB,Good To Firm,108.96
389745,Kempton (AW),2011-10-26,5214,GB,Standard,99.28
390964,Musselburgh,2011-10-26,7870,GB,Good,102.66
218947,Haydock,2011-10-26,4918,GB,Good,241.3
222665,Haydock,2011-10-26,4918,GB,Good,354.7
237092,Haydock,2011-10-26,3935,GB,Good,227.8
241739,Haydock,2011-10-26,4918,GB,Good,273.1
242820,Nottingham,2011-10-26,2502,GB,Good To Firm,136.77
247376,Punchestown (IRE),2011-10-26,11520,IE,Heavy,325.5
1022,Musselburgh,2011-10-26,3443,GB,Good,60.93
18130,Musselburgh,2011-10-26,2458,GB,Good,114.79
21192,Punchestown (IRE),2011-10-26,11520,IE,Heavy,268.2
28100,Kempton (AW),2011-10-26,4426,GB,Standard,99.37
37435,Punchestown (IRE),2011-10-26,9600,IE,Heavy,353.7
61045,Nottingham,2011-10-26,2557,GB,Good To Firm,220.04
66829,Kempton (AW),2011-10-26,2458,GB,Standard,85.72
70694,Musselburgh,2011-10-26,5902,GB,Good,60.92
78056,Punchestown (IRE),2011-10-26,9600,IE,Heavy,240.8
81005,Musselburgh,2011-10-26,7870,GB,Good,212.19
96798,Kempton (AW),2011-10-26,2458,GB,Standard,125.38
97575,Punchestown (IRE),2011-10-26,9600,IE,Heavy,322.3
45947,Kempton (AW),2011-10-26,3443,GB,Standard,99
198988,Nottingham,2011-10-26,3443,GB,Good To Firm,108.69
205017,Bendigo (AUS),2011-10-26,133005,AU,Good,148.72
206964,Haydock,2011-10-26,4918,GB,Good,292.5
265258,Clonmel (IRE),2011-10-27,14400,IE,Yielding To Soft,321.2
271076,Stratford,2011-10-27,4918,GB,Good,250.3
275921,Kempton (AW),2011-10-27,2458,GB,Standard,72.31
277009,Lingfield (AW),2011-10-27,10132,GB,Standard,83.26
282797,Kempton (AW),2011-10-27,6197,GB,Standard,204.7
285973,Maisons-Laffitte (FR),2011-10-27,17241,FR,Good To Soft,99.2
303959,Stratford,2011-10-27,6886,GB,Good To Soft,260.5
316698,Stratford,2011-10-27,3935,GB,Good To Soft,346.9
324782,Stratford,2011-10-27,2557,GB,Good,289.1
344419,Maisons-Laffitte (FR),2011-10-27,15518,FR,Good To Soft,100.6
364027,Fontwell,2011-10-27,2754,GB,Soft,338.8
364279,Lingfield (AW),2011-10-27,3443,GB,Standard,125.93
364504,Kempton (AW),2011-10-27,2458,GB,Standard,131.49
367378,Lingfield (AW),2011-10-27,4917,GB,Standard,86.15
372636,Kempton (AW),2011-10-27,3442,GB,Standard,98.96
377440,Kempton (AW),2011-10-27,2458,GB,Standard,154.23
217265,Fontwell,2011-10-27,3443,GB,Soft,427
222926,Kempton (AW),2011-10-27,2213,GB,Standard,99.49
235671,Maisons-Laffitte (FR),2011-10-27,25000,FR,Good To Soft,130.8
238923,Lingfield (AW),2011-10-27,5411,GB,Standard,84.83
239214,Clonmel (IRE),2011-10-27,6720,IE,Soft,252.7
248579,Clonmel (IRE),2011-10-27,14400,IE,Soft,386.6
251655,Clonmel (IRE),2011-10-27,7680,IE,Yielding To Soft,308.4
22775,Kempton (AW),2011-10-27,2458,GB,Standard,154.33
23858,Clonmel (IRE),2011-10-27,6720,IE,Soft,243.6
26220,Stratford,2011-10-27,4918,GB,Good To Soft,354.7
31934,Lingfield (AW),2011-10-27,4917,GB,Standard,85.13
9286,Fontwell,2011-10-27,3443,GB,Soft,285.6
173594,Clonmel (IRE),2011-10-27,7200,IE,Soft,305.4
105023,Fontwell,2011-10-27,2755,GB,Soft,468.7
105161,Fontwell,2011-10-27,3443,GB,Soft,318
66369,Lingfield (AW),2011-10-27,2459,GB,Standard,84.91
67882,Lingfield (AW),2011-10-27,29511,GB,Standard,162.3
73695,Stratford,2011-10-27,2950,GB,Good To Soft,361.5
73732,Stratford,2011-10-27,7869,GB,Good,423.5
76990,Clonmel (IRE),2011-10-27,7200,IE,Soft,248.8
88811,Maisons-Laffitte (FR),2011-10-27,14656,FR,Good To Soft,205.5
90246,Kempton (AW),2011-10-27,3443,GB,Standard,58.96
90370,Maisons-Laffitte (FR),2011-10-27,15518,FR,Good To Soft,206.1
95228,Fontwell,2011-10-27,2066,GB,Soft,221.3
97345,Maisons-Laffitte (FR),2011-10-27,18104,FR,Good To Soft,115
184907,Maisons-Laffitte (FR),2011-10-27,18966,FR,Good To Soft,73.8
187496,Fontwell,2011-10-27,4623,GB,Good To Soft,324.4
193181,Maisons-Laffitte (FR),2011-10-27,18966,FR,Good To Soft,127.7
198305,Lingfield (AW),2011-10-27,29511,GB,Standard,95.96
273189,Dundalk (AW) (IRE),2011-10-28,19200,IE,Standard,71.1
275235,Uttoxeter,2011-10-28,4329,GB,Good,288.8
289290,Newmarket,2011-10-28,6394,GB,Good,87.54
305878,Newmarket,2011-10-28,11314,GB,Good,152.01
308599,Uttoxeter,2011-10-28,2852,GB,Good,226.7
309815,Wolverhampton (AW),2011-10-28,2459,GB,Standard,222.4
326530,Dundalk (AW) (IRE),2011-10-28,5280,IE,Standard,134.5
326566,Wetherby,2011-10-28,19674,GB,Good,294.2
332125,Newmarket,2011-10-28,21148,GB,Good,71.95
333226,Wolverhampton (AW),2011-10-28,2459,GB,Standard,90.14
337014,Dundalk (AW) (IRE),2011-10-28,9600,IE,Standard,133.7
338581,Uttoxeter,2011-10-28,3049,GB,Good,338.2
355728,Uttoxeter,2011-10-28,3690,GB,Good,295.4
365130,Longchamp (FR),2011-10-28,17069,FR,Good To Soft,116.45
375482,Longchamp (FR),2011-10-28,29311,FR,Good To Soft,105
380245,Wolverhampton (AW),2011-10-28,3443,GB,Standard,110.75
384297,Dundalk (AW) (IRE),2011-10-28,9600,IE,Standard,98
384723,Longchamp (FR),2011-10-28,47414,FR,Good To Soft,55.55
388945,Dundalk (AW) (IRE),2011-10-28,7680,IE,Standard,71.3
390641,Uttoxeter,2011-10-28,2852,GB,Good,225.6
399693,Wetherby,2011-10-28,3442,GB,Good,325.9
217886,Longchamp (FR),2011-10-28,47414,FR,Good To Soft,116.42
224286,Dundalk (AW) (IRE),2011-10-28,5280,IE,Standard,135.1
227801,Dundalk (AW) (IRE),2011-10-28,12480,IE,Standard,59
230372,Wetherby,2011-10-28,14756,GB,Good,233.2
230541,Wetherby,2011-10-28,4427,GB,Good,370.3
239947,Uttoxeter,2011-10-28,2066,GB,Good,218.9
247788,Wolverhampton (AW),2011-10-28,3443,GB,Standard,89.96
249318,Longchamp (FR),2011-10-28,21552,FR,Good To Soft,82.51
249747,Longchamp (FR),2011-10-28,18966,FR,Good To Soft,104.58
18562,Uttoxeter,2011-10-28,3690,GB,Good,231.6
31264,Wetherby,2011-10-28,6394,GB,Good,236.2
36436,Wetherby,2011-10-28,3442,GB,Good,295.9
5080,Newmarket,2011-10-28,6394,GB,Good,85.8
100210,Newmarket,2011-10-28,6886,GB,Good,72.67
78801,Wolverhampton (AW),2011-10-28,3837,GB,Standard,88.76
95357,Dundalk (AW) (IRE),2011-10-28,6720,IE,Standard,98.6
97526,Newmarket,2011-10-28,11312,GB,Good,208.76
179388,Longchamp (FR),2011-10-28,18104,FR,Good To Soft,103.57
183897,Wolverhampton (AW),2011-10-28,2755,GB,Standard,63.28
196688,Newmarket,2011-10-28,11314,GB,Good,72.79
199532,Newmarket,2011-10-28,7870,GB,Good,100.56
203390,Longchamp (FR),2011-10-28,29311,FR,Good To Soft,83.48
212187,Wolverhampton (AW),2011-10-28,2755,GB,Standard,121.39
273138,Remington Park (USA),2011-10-29,71217,US,Fast,69.51
274602,Ayr,2011-10-29,3443,GB,Heavy,219.8
274798,Ayr,2011-10-29,8853,GB,Heavy,134.52
279951,Auteuil (FR),2011-10-29,73275,FR,Very Soft,288.02
285222,Remington Park (USA),2011-10-29,73301,US,Firm,98.31
288362,Woodbine (CAN),2011-10-29,67436,CAN,Soft,99.59
290649,Ayr,2011-10-29,3443,GB,Heavy,133.84
291669,Ascot,2011-10-29,11804,GB,Good,217.1
292598,Cidade Jardim (BRZ),2011-10-29,13983,BRZ,Soft,121
299884,Wetherby,2011-10-29,6887,GB,Good,240.9
302983,Wetherby,2011-10-29,16724,GB,Good,234.4
314278,Remington Park (USA),2011-10-29,73717,US,Firm,90.67
315941,Auteuil (FR),2011-10-29,39654,FR,Very Soft,266.46
318190,Ayr,2011-10-29,2458,GB,Heavy,131.98
329439,Kyoto (JPN),2011-10-29,886643,JP,Firm,79.4
336056,Ayr,2011-10-29,6394,GB,Heavy,134.74
337030,Ascot,2011-10-29,49185,GB,Good,213.3
341572,Naas (IRE),2011-10-29,9600,IE,Heavy,246.3
344905,Ayr,2011-10-29,3443,GB,Heavy,136.07
357700,Ascot,2011-10-29,29511,GB,Good,247.2
363750,Remington Park (USA),2011-10-29,82371,US,Fast,102.1
364325,Wetherby,2011-10-29,7869,GB,Good,364.7
365344,Flemington (AUS),2011-10-29,328432,AU,Good To Soft,97.5
365442,Wolverhampton (AW),2011-10-29,2459,GB,Standard,112.31
376325,Auteuil (FR),2011-10-29,77586,FR,Very Soft,348.14
381198,Flemington (AUS),2011-10-29,166160,AU,Good To Soft,83.51
383573,Auteuil (FR),2011-10-29,18965,FR,Very Soft,270.52
386309,Newmarket,2011-10-29,6689,GB,Good,86.15
387576,Wolverhampton (AW),2011-10-29,2952,GB,Standard,89.1
388862,Auteuil (FR),2011-10-29,44828,FR,Very Soft,278.49
396105,Wetherby,2011-10-29,31478,GB,Good,375.2
397746,Newmarket,2011-10-29,11314,GB,Good,124.99
398812,Wolverhampton (AW),2011-10-29,4426,GB,Standard,121.41
400840,Newmarket,2011-10-29,7870,GB,Good,85.14
216123,Wolverhampton (AW),2011-10-29,3443,GB,Standard,120.94
217106,Remington Park (USA),2011-10-29,72883,US,Fast,70.06
217594,Ascot,2011-10-29,8853,GB,Good,277.5
220728,Woodbine (CAN),2011-10-29,160258,CAN,Fast,105.56
222912,Newmarket,2011-10-29,29511,GB,Good,123.21
224382,Naas (IRE),2011-10-29,19200,IE,Heavy,318.8
233756,Newmarket,2011-10-29,6689,GB,Good,85.39
236568,Naas (IRE),2011-10-29,26400,IE,Heavy,317
242461,Naas (IRE),2011-10-29,13440,IE,Heavy,264.2
243559,Ayr,2011-10-29,6394,GB,Heavy,238.2
254747,Naas (IRE),2011-10-29,8160,IE,Heavy,294.7
255998,Ascot (AUS),2011-10-29,82288,AU,Good,81.32
12787,Ascot,2011-10-29,4919,GB,Good,231.2
6592,Flemington (AUS),2011-10-29,197387,AU,Good To Soft,124.98
105162,Naas (IRE),2011-10-29,25575,IE,Heavy,285.2
106801,Flemington (AUS),2011-10-29,165360,AU,Good To Soft,97.84
61052,Flemington (AUS),2011-10-29,328432,AU,Good To Soft,70.49
61867,Auteuil (FR),2011-10-29,77587,FR,Very Soft,265.51
64014,San Isidro (ARG),2011-10-29,50736,ARG,Good,117.37
64301,Wetherby,2011-10-29,98370,GB,Good,361.2
65604,Flemington (AUS),2011-10-29,197387,AU,Good To Soft,70.41
77922,Wolverhampton (AW),2011-10-29,2952,GB,Standard,89.58
79848,Newmarket,2011-10-29,12788,GB,Good,96.28
82833,Auteuil (FR),2011-10-29,44828,FR,Very Soft,280.9
91346,Wolverhampton (AW),2011-10-29,2459,GB,Standard,75.38
94541,Wolverhampton (AW),2011-10-29,2459,GB,Standard,75.17
48219,Wetherby,2011-10-29,6553,GB,Good,237.6
178036,Newmarket,2011-10-29,21148,GB,Good,98.05
181824,Flemington (AUS),2011-10-29,164380,AU,Good To Soft,157.53
182017,Auteuil (FR),2011-10-29,47414,FR,Very Soft,266.97
183404,Newmarket,2011-10-29,29511,GB,Good,96.7
183613,Flemington (AUS),2011-10-29,986929,AU,Good To Soft,160.33
192993,Santa Anita (USA),2011-10-29,64103,US,Fast,103.47
201166,Santa Anita (USA),2011-10-29,64103,US,Fast,103.52
202075,Ascot,2011-10-29,9931,GB,Good,280.7
203076,Ascot,2011-10-29,98370,GB,Good,349.6
203908,Flemington (AUS),2011-10-29,655230,AU,Good To Soft,122.72
210376,Naas (IRE),2011-10-29,9600,IE,Soft,253.4
210873,Keeneland (USA),2011-10-29,96156,US,Fast,108.72
210903,Wolverhampton (AW),2011-10-29,2458,GB,Standard,75.62
211918,Remington Park (USA),2011-10-29,106282,US,Fast,104.14
211932,Wetherby,2011-10-29,6887,GB,Good,299.1
267050,Hanover (GER),2011-10-30,17241,GER,Good,142.88
269919,Carlisle,2011-10-30,17706,GB,Good To Soft,383.2
270239,Wexford (RH) (IRE),2011-10-30,6720,IE,Soft,241.3
273674,Leopardstown (IRE),2011-10-30,9600,IE,Yielding,91.86
277644,Santa Anita (USA),2011-10-30,64103,US,Fast,67.97
281330,Wexford (RH) (IRE),2011-10-30,14400,IE,Soft,329.1
281935,Woodbine (CAN),2011-10-30,74871,CAN,Yielding,99.94
283370,Leopardstown (IRE),2011-10-30,45600,IE,Yielding,89.53
288724,Saint-Cloud (FR),2011-10-30,25862,FR,Very Soft,137.6
288835,Wexford (RH) (IRE),2011-10-30,9120,IE,Soft,286.7
290956,Woodbine (CAN),2011-10-30,97115,CAN,Fast,69.23
297879,Carlisle,2011-10-30,3935,GB,Good,256.5
303259,Carlisle,2011-10-30,3935,GB,Good,297.9
317552,Saint-Cloud (FR),2011-10-30,19138,FR,Very Soft,106.7
322000,Leopardstown (IRE),2011-10-30,16320,IE,Yielding,90.56
330788,Saint-Cloud (FR),2011-10-30,68966,FR,Very Soft,103.8
333014,Saint-Cloud (FR),2011-10-30,56035,FR,Very Soft,136.5
333834,Carlisle,2011-10-30,2754,GB,Good To Soft,304.8
346310,Santa Anita (USA),2011-10-30,112181,US,Firm,106.97
354852,Hanover (GER),2011-10-30,17241,GER,Good,85.81
359775,Leopardstown (IRE),2011-10-30,12480,IE,Yielding,159.04
362281,Churchill Downs (USA),2011-10-30,70962,US,Fast,97.18
363845,Churchill Downs (USA),2011-10-30,111157,US,Fast,97.17
367235,Saint-Cloud (FR),2011-10-30,215518,FR,Very Soft,103.5
371510,Huntingdon,2011-10-30,4329,GB,Good,285.8
373143,Leopardstown (IRE),2011-10-30,24000,IE,Yielding,101.83
378002,Wexford (RH) (IRE),2011-10-30,7200,IE,Soft,238.9
378497,Huntingdon,2011-10-30,4329,GB,Good,231.4
385136,Santa Anita (USA),2011-10-30,80129,US,Firm,72.53
390657,Wexford (RH) (IRE),2011-10-30,7200,IE,Soft,295.1
216519,Sha Tin (HK),2011-10-30,247730,HK,Good,68.82
219819,Saint-Cloud (FR),2011-10-30,20689,FR,Very Soft,106.7
239340,Huntingdon,2011-10-30,2362,GB,Good,227
12777,Hanover (GER),2011-10-30,17241,GER,Good,102.94
19240,Wexford (RH) (IRE),2011-10-30,6720,IE,Soft,243.4
23247,Tokyo (JPN),2011-10-30,2026524,JP,Firm,116.1
24955,Saint-Cloud (FR),2011-10-30,15518,FR,Very Soft,140
4032,Carlisle,2011-10-30,17706,GB,Good To Soft,318.1
9400,Huntingdon,2011-10-30,3442,GB,Good,225.7
172795,Carlisle,2011-10-30,2950,GB,Good To Soft,218
109759,Carlisle,2011-10-30,7083,GB,Good To Soft,315.9
69549,Huntingdon,2011-10-30,3443,GB,Good,368.2
73617,Huntingdon,2011-10-30,5213,GB,Good,298.6
81548,Wexford (RH) (IRE),2011-10-30,9600,IE,Soft,292
84994,Gavea (BRZ),2011-10-30,18645,BRZ,Soft,147.62
91131,Leopardstown (IRE),2011-10-30,38400,IE,Yielding,128.22
185400,Sha Tin (HK),2011-10-30,247730,HK,Good,94.75
190461,Huntingdon,2011-10-30,3147,GB,Good,246.8
203691,Saint-Cloud (FR),2011-10-30,18104,FR,Very Soft,143
208432,Leopardstown (IRE),2011-10-30,16320,IE,Yielding,100.93
276626,Plumpton,2011-10-31,4623,GB,Good,303.7
307290,Wexford (RH) (IRE),2011-10-31,7200,IE,Soft,240.1
312530,Wolverhampton (AW),2011-10-31,2214,GB,Standard,90.57
335408,Wexford (RH) (IRE),2011-10-31,15840,IE,Soft,304.5
364772,Kempton,2011-10-31,15740,GB,Good,306.66
378874,Plumpton,2011-10-31,2754,GB,Good,401.7
385904,Wexford (RH) (IRE),2011-10-31,12000,IE,Soft,268.8
386841,Wolverhampton (AW),2011-10-31,2755,GB,Standard,90.23
387342,Plumpton,2011-10-31,2557,GB,Good,313.1
391170,Kempton,2011-10-31,4918,GB,Good,317.1
227789,Wolverhampton (AW),2011-10-31,4426,GB,Standard,109.14
14821,Wolverhampton (AW),2011-10-31,2459,GB,Standard,110.41
31557,Kempton,2011-10-31,18056,GB,Good,311.88
6661,Wexford (RH) (IRE),2011-10-31,13440,IE,Soft,368.2
9766,Wexford (RH) (IRE),2011-10-31,8640,IE,Soft,266.9
176201,Wolverhampton (AW),2011-10-31,2755,GB,Standard,62.95
102987,Plumpton,2011-10-31,3836,GB,Good,232.9
68597,Wolverhampton (AW),2011-10-31,2951,GB,Standard,159.87
78691,Kempton,2011-10-31,3935,GB,Good,234.87
89949,Wexford (RH) (IRE),2011-10-31,6720,IE,Soft,242.3
45613,Plumpton,2011-10-31,3836,GB,Good,306.6
178995,Plumpton,2011-10-31,3836,GB,Good,230.6
191551,Plumpton,2011-10-31,2557,GB,Good,236.1
193817,Wexford (RH) (IRE),2011-10-31,7200,IE,Soft,272.9
193983,Wolverhampton (AW),2011-10-31,2459,GB,Standard,184.81
200490,Kempton,2011-10-31,3935,GB,Good,310
207243,Kempton,2011-10-31,4918,GB,Good,384.07
211165,Kempton,2011-10-31,3935,GB,Good,242
268773,Flemington (AUS),2011-11-01,131698,AU,Good,82.47
303655,Exeter,2011-11-01,14159,GB,Good,257.3
308137,Exeter,2011-11-01,59022,GB,Good,247.4
308169,Maisons-Laffitte (FR),2011-11-01,29311,FR,Very Soft,122.3
313568,Exeter,2011-11-01,3935,GB,Good,342.5
314599,Kempton (AW),2011-11-01,3443,GB,Standard,85.34
322394,Exeter,2011-11-01,6887,GB,Good,309.7
338499,Redcar,2011-11-01,4032,GB,Good,85.73
345147,Redcar,2011-11-01,3443,GB,Good,85.09
350448,Kempton (AW),2011-11-01,6197,GB,Standard,125.38
353867,Kempton (AW),2011-11-01,2458,GB,Standard,125.83
374235,Redcar,2011-11-01,2459,GB,Good,187.99
389940,Redcar,2011-11-01,2459,GB,Good,128.89
398306,Kempton (AW),2011-11-01,2458,GB,Standard,154.14
399636,Ascot (AUS),2011-11-01,82419,AU,Good,63.66
224715,Capannelle (ITY),2011-11-01,62069,IT,Soft,0
232532,Redcar,2011-11-01,4032,GB,Good,84.73
243729,Maisons-Laffitte (FR),2011-11-01,43104,FR,Very Soft,131.2
247643,Maisons-Laffitte (FR),2011-11-01,28448,FR,Very Soft,89.8
247708,Redcar,2011-11-01,3443,GB,Good,128.39
260786,Maisons-Laffitte (FR),2011-11-01,68966,FR,Very Soft,88.9
2100,Kempton (AW),2011-11-01,2458,GB,Standard,101.26
27960,Flemington (AUS),2011-11-01,4052286,AU,Good,200.84
38264,Kempton (AW),2011-11-01,3443,GB,Standard,98.65
9391,Exeter,2011-11-01,8853,GB,Good,355
90579,Maisons-Laffitte (FR),2011-11-01,29311,FR,Soft,120.35
50756,Exeter,2011-11-01,6887,GB,Good,236.7
177406,Redcar,2011-11-01,2459,GB,Good,72.35
184415,Maisons-Laffitte (FR),2011-11-01,163793,FR,Very Soft,74.4
185971,Maisons-Laffitte (FR),2011-11-01,20689,FR,Very Soft,131.8
