rid,course,date,prize,countryCode,year
186972,Doncaster,2005-07-14,15824,GB,2005
196604,Killarney (IRE),2005-07-14,12532,IE,2005
265766,Warwick,2005-07-15,5220,GB,2005
272454,Kilbeggan (IRE),2005-07-15,8676,IE,2005
272795,Warwick,2005-07-15,11320,GB,2005
280722,Newmarket (July),2005-07-15,6569,GB,2005
281588,Newmarket (July),2005-07-15,6669,GB,2005
283025,Carlisle,2005-07-15,5401,GB,2005
292347,Pontefract,2005-07-15,7480,GB,2005
293612,Southwell,2005-07-15,8320,GB,2005
296206,Southwell,2005-07-15,4800,GB,2005
305774,Kilbeggan (IRE),2005-07-15,13496,IE,2005
313086,Carlisle,2005-07-15,5360,GB,2005
327269,Newmarket (July),2005-07-15,13822,GB,2005
335047,Pontefract,2005-07-15,8328,GB,2005
344497,Kilbeggan (IRE),2005-07-15,13496,IE,2005
346137,Newmarket (July),2005-07-15,14491,GB,2005
348920,Hamilton,2005-07-15,6564,GB,2005
355082,Southwell,2005-07-15,3850,GB,2005
361657,Warwick,2005-07-15,13009,GB,2005
376810,Warwick,2005-07-15,5584,GB,2005
380498,Newmarket (July),2005-07-15,6471,GB,2005
382823,Carlisle,2005-07-15,5436,GB,2005
396384,Kilbeggan (IRE),2005-07-15,48200,IE,2005
222864,Warwick,2005-07-15,5220,GB,2005
233048,Southwell,2005-07-15,6511,GB,2005
243805,Hamilton,2005-07-15,13196,GB,2005
245067,Pontefract,2005-07-15,9600,GB,2005
247439,Southwell,2005-07-15,6831,GB,2005
251243,Hamilton,2005-07-15,31619,GB,2005
256246,Warwick,2005-07-15,5800,GB,2005
259247,Kilbeggan (IRE),2005-07-15,7712,IE,2005
16968,Carlisle,2005-07-15,6480,GB,2005
19973,Newmarket (July),2005-07-15,13100,GB,2005
2867,Newmarket (July),2005-07-15,7524,GB,2005
172789,Carlisle,2005-07-15,5546,GB,2005
105328,Hamilton,2005-07-15,7300,GB,2005
60083,Southwell,2005-07-15,6540,GB,2005
67704,Kilbeggan (IRE),2005-07-15,10604,IE,2005
90735,Warwick,2005-07-15,4651,GB,2005
95985,Pontefract,2005-07-15,16104,GB,2005
96546,Hamilton,2005-07-15,5329,GB,2005
51551,Warwick,2005-07-15,7764,GB,2005
54019,Kilbeggan (IRE),2005-07-15,7712,IE,2005
183278,Pontefract,2005-07-15,6717,GB,2005
190447,Hamilton,2005-07-15,12631,GB,2005
194445,Pontefract,2005-07-15,6720,GB,2005
206472,Carlisle,2005-07-15,4230,GB,2005
270673,Newmarket (July),2005-07-16,20833,GB,2005
273736,Newbury,2005-07-16,12150,GB,2005
276383,Haydock,2005-07-16,10882,GB,2005
277486,Ripon,2005-07-16,4500,GB,2005
278122,Haydock,2005-07-16,10324,GB,2005
285120,Curragh (IRE),2005-07-16,13014,IE,2005
286269,Ripon,2005-07-16,5231,GB,2005
290050,Market Rasen,2005-07-16,7400,GB,2005
297703,Ripon,2005-07-16,10000,GB,2005
330791,Newbury,2005-07-16,45000,GB,2005
335043,Newbury,2005-07-16,135000,GB,2005
338957,Lingfield (AW),2005-07-16,4320,GB,2005
346140,Market Rasen,2005-07-16,7440,GB,2005
349176,Ripon,2005-07-16,7392,GB,2005
377485,Curragh (IRE),2005-07-16,13496,IE,2005
379017,Haydock,2005-07-16,6740,GB,2005
386188,Haydock,2005-07-16,5744,GB,2005
229605,Curragh (IRE),2005-07-16,14460,IE,2005
234768,Newbury,2005-07-16,13592,GB,2005
242098,Ripon,2005-07-16,6000,GB,2005
245506,Newmarket (July),2005-07-16,6480,GB,2005
249699,Newbury,2005-07-16,28000,GB,2005
258306,Haydock,2005-07-16,5329,GB,2005
261620,Lingfield (AW),2005-07-16,5306,GB,2005
264133,Market Rasen,2005-07-16,8551,GB,2005
26005,Newmarket (July),2005-07-16,9380,GB,2005
26396,Lingfield,2005-07-16,6680,GB,2005
104554,Newmarket (July),2005-07-16,9556,GB,2005
69013,Newmarket (July),2005-07-16,7316,GB,2005
88722,Lingfield (AW),2005-07-16,3760,GB,2005
93586,Curragh (IRE),2005-07-16,94000,IE,2005
49023,Curragh (IRE),2005-07-16,19280,IE,2005
49226,Newmarket (July),2005-07-16,13828,GB,2005
51365,Newmarket (July),2005-07-16,28000,GB,2005
55287,Market Rasen,2005-07-16,35000,GB,2005
178429,Newbury,2005-07-16,28000,GB,2005
179591,Market Rasen,2005-07-16,5756,GB,2005
180067,Curragh (IRE),2005-07-16,13014,IE,2005
191174,Lingfield,2005-07-16,7160,GB,2005
193085,Market Rasen,2005-07-16,65000,GB,2005
193292,Market Rasen,2005-07-16,7360,GB,2005
196965,Ripon,2005-07-16,19160,GB,2005
200783,Lingfield,2005-07-16,3890,GB,2005
201033,Curragh (IRE),2005-07-16,72300,IE,2005
203787,Haydock,2005-07-16,5560,GB,2005
206411,Hollywood Park (USA),2005-07-16,54427,US,2005
267708,Curragh (IRE),2005-07-17,16870,IE,2005
278799,Redcar,2005-07-17,6369,GB,2005
287585,Curragh (IRE),2005-07-17,13978,IE,2005
289766,Stratford,2005-07-17,6360,GB,2005
291420,Redcar,2005-07-17,6369,GB,2005
292772,Southwell (AW) (gb) (ARAB),2005-07-17,400,ARAB,2005
296029,Southwell (AW) (gb) (ARAB),2005-07-17,1060,ARAB,2005
311938,Naples (ITY),2005-07-17,50668,IT,2005
312115,Redcar,2005-07-17,5600,GB,2005
325681,Newton Abbot,2005-07-17,4764,GB,2005
348598,Southwell (AW) (gb) (ARAB),2005-07-17,500,ARAB,2005
360444,Southwell (AW) (gb) (ARAB),2005-07-17,400,ARAB,2005
395992,Curragh (IRE),2005-07-17,372000,IE,2005
224268,Newton Abbot,2005-07-17,7360,GB,2005
228018,Redcar,2005-07-17,5804,GB,2005
236896,Stratford,2005-07-17,8360,GB,2005
248144,Stratford,2005-07-17,15750,GB,2005
259362,Redcar,2005-07-17,11191,GB,2005
260651,Frankfurt (GER),2005-07-17,35461,GER,2005
17696,Newton Abbot,2005-07-17,6224,GB,2005
20341,Newton Abbot,2005-07-17,7504,GB,2005
20398,Curragh (IRE),2005-07-17,57840,IE,2005
22064,Stratford,2005-07-17,10419,GB,2005
6848,Southwell (AW) (gb) (ARAB),2005-07-17,400,ARAB,2005
101489,Stratford,2005-07-17,10900,GB,2005
109169,Stratford,2005-07-17,7729,GB,2005
81381,Curragh (IRE),2005-07-17,72300,IE,2005
97382,Redcar,2005-07-17,5460,GB,2005
45879,Newton Abbot,2005-07-17,5752,GB,2005
49740,Curragh (IRE),2005-07-17,19280,IE,2005
191398,Curragh (IRE),2005-07-17,26028,IE,2005
192274,Redcar,2005-07-17,11020,GB,2005
192279,Newton Abbot,2005-07-17,3740,GB,2005
193714,Southwell (AW) (gb) (ARAB),2005-07-17,400,ARAB,2005
194576,Curragh (IRE),2005-07-17,76800,IE,2005
214258,Southwell (AW) (gb) (ARAB),2005-07-17,370,ARAB,2005
266022,Windsor,2005-07-18,7431,GB,2005
271340,Beverley,2005-07-18,5000,GB,2005
272400,Windsor,2005-07-18,5616,GB,2005
282057,Beverley,2005-07-18,5952,GB,2005
286908,Windsor,2005-07-18,5439,GB,2005
304734,Brighton,2005-07-18,4179,GB,2005
319113,Ayr,2005-07-18,12524,GB,2005
326854,Ayr,2005-07-18,5461,GB,2005
353069,Beverley,2005-07-18,7684,GB,2005
359225,Ballinrobe (IRE),2005-07-18,8194,IE,2005
382477,Beverley,2005-07-18,10736,GB,2005
397420,Ballinrobe (IRE),2005-07-18,8194,IE,2005
243084,Ayr,2005-07-18,96000,GB,2005
244046,Beverley,2005-07-18,8380,GB,2005
245122,Brighton,2005-07-18,4351,GB,2005
247706,Ballinrobe (IRE),2005-07-18,10122,IE,2005
256131,Windsor,2005-07-18,5420,GB,2005
23047,Ballinrobe (IRE),2005-07-18,12532,IE,2005
3859,Ballinrobe (IRE),2005-07-18,10122,IE,2005
176397,Beverley,2005-07-18,4660,GB,2005
109091,Ayr,2005-07-18,28000,GB,2005
61434,Ayr,2005-07-18,7600,GB,2005
68169,Windsor,2005-07-18,10391,GB,2005
83169,Ballinrobe (IRE),2005-07-18,10122,IE,2005
87633,Ayr,2005-07-18,5579,GB,2005
89178,Brighton,2005-07-18,4100,GB,2005
43482,Windsor,2005-07-18,5654,GB,2005
49574,Ayr,2005-07-18,14696,GB,2005
52010,Ballinrobe (IRE),2005-07-18,8676,IE,2005
189137,Brighton,2005-07-18,4211,GB,2005
198018,Brighton,2005-07-18,5300,GB,2005
202278,Brighton,2005-07-18,3660,GB,2005
302783,Yarmouth,2005-07-19,15011,GB,2005
324716,Yarmouth,2005-07-19,3600,GB,2005
325209,Ayr,2005-07-19,5300,GB,2005
348211,Ballinrobe (IRE),2005-07-19,10122,IE,2005
349218,Ayr,2005-07-19,12825,GB,2005
356426,Ballinrobe (IRE),2005-07-19,8194,IE,2005
366543,Yarmouth,2005-07-19,5249,GB,2005
371505,Yarmouth,2005-07-19,4321,GB,2005
236419,Yarmouth,2005-07-19,10344,GB,2005
244034,Ballinrobe (IRE),2005-07-19,8194,IE,2005
248337,Ayr,2005-07-19,5688,GB,2005
255901,Yarmouth,2005-07-19,5249,GB,2005
256278,Ballinrobe (IRE),2005-07-19,12532,IE,2005
257936,Ballinrobe (IRE),2005-07-19,10122,IE,2005
259999,Ayr,2005-07-19,5261,GB,2005
23773,Ayr,2005-07-19,5484,GB,2005
82904,Ayr,2005-07-19,5629,GB,2005
95438,Yarmouth,2005-07-19,6420,GB,2005
191361,Ballinrobe (IRE),2005-07-19,12532,IE,2005
197181,Ballinrobe (IRE),2005-07-19,8194,IE,2005
209475,Ayr,2005-07-19,6543,GB,2005
286111,Lingfield (AW),2005-07-20,5468,GB,2005
290401,Naas (IRE),2005-07-20,14460,IE,2005
301591,Catterick,2005-07-20,5376,GB,2005
318524,Lingfield (AW),2005-07-20,4830,GB,2005
353226,Worcester,2005-07-20,6344,GB,2005
353799,Lingfield,2005-07-20,5453,GB,2005
366765,Sandown,2005-07-20,5319,GB,2005
371500,Leicester,2005-07-20,6764,GB,2005
372880,Worcester,2005-07-20,7209,GB,2005
383923,Sandown,2005-07-20,8976,GB,2005
391592,Catterick,2005-07-20,10511,GB,2005
393234,Leicester,2005-07-20,7400,GB,2005
218870,Naas (IRE),2005-07-20,18316,IE,2005
219450,Sandown,2005-07-20,13284,GB,2005
224200,Worcester,2005-07-20,2780,GB,2005
225202,Catterick,2005-07-20,4271,GB,2005
233393,Naas (IRE),2005-07-20,8676,IE,2005
240145,Lingfield (AW),2005-07-20,4816,GB,2005
245914,Catterick,2005-07-20,5447,GB,2005
251756,Naas (IRE),2005-07-20,15424,IE,2005
258044,Vichy (FR),2005-07-20,52830,FR,2005
262720,Catterick,2005-07-20,4210,GB,2005
11609,Worcester,2005-07-20,5872,GB,2005
1948,Sandown,2005-07-20,7424,GB,2005
38158,Lingfield (AW),2005-07-20,5246,GB,2005
39064,Lingfield (AW),2005-07-20,3690,GB,2005
548,Naas (IRE),2005-07-20,8676,IE,2005
7006,Catterick,2005-07-20,6316,GB,2005
175760,Catterick,2005-07-20,4270,GB,2005
102486,Sandown,2005-07-20,7780,GB,2005
72345,Leicester,2005-07-20,10888,GB,2005
77136,Worcester,2005-07-20,4410,GB,2005
59403,Leicester,2005-07-20,5271,GB,2005
182405,Worcester,2005-07-20,5220,GB,2005
183176,Naas (IRE),2005-07-20,13496,IE,2005
189724,Lingfield,2005-07-20,5569,GB,2005
191635,Sandown,2005-07-20,10476,GB,2005
200648,Leicester,2005-07-20,4350,GB,2005
212465,Worcester,2005-07-20,5240,GB,2005
213347,Leicester,2005-07-20,10881,GB,2005
273397,Doncaster,2005-07-21,10840,GB,2005
282343,Folkestone,2005-07-21,7824,GB,2005
289199,Sandown,2005-07-21,13612,GB,2005
314678,Folkestone,2005-07-21,4251,GB,2005
316582,Bath,2005-07-21,6819,GB,2005
320078,Folkestone,2005-07-21,6348,GB,2005
327322,Folkestone,2005-07-21,13155,GB,2005
327559,Sandown,2005-07-21,6464,GB,2005
330749,Doncaster,2005-07-21,11086,GB,2005
338328,Bath,2005-07-21,6812,GB,2005
374473,Bath,2005-07-21,3670,GB,2005
376742,Bath,2005-07-21,4240,GB,2005
387518,Uttoxeter,2005-07-21,3890,GB,2005
389420,Doncaster,2005-07-21,10689,GB,2005
221316,Sandown,2005-07-21,6391,GB,2005
230859,Bath,2005-07-21,5769,GB,2005
240603,Sandown,2005-07-21,5333,GB,2005
252713,Folkestone,2005-07-21,3610,GB,2005
1311,Doncaster,2005-07-21,6720,GB,2005
38445,Sandown,2005-07-21,23500,GB,2005
6007,Folkestone,2005-07-21,4321,GB,2005
7730,Uttoxeter,2005-07-21,9420,GB,2005
9486,Uttoxeter,2005-07-21,6876,GB,2005
103508,Uttoxeter,2005-07-21,5400,GB,2005
73242,Uttoxeter,2005-07-21,4750,GB,2005
80219,Doncaster,2005-07-21,6320,GB,2005
82483,Bath,2005-07-21,4210,GB,2005
92416,Sandown,2005-07-21,10624,GB,2005
93041,Doncaster,2005-07-21,10552,GB,2005
185954,Uttoxeter,2005-07-21,2830,GB,2005
270093,Limerick (IRE),2005-07-22,19280,IE,2005
279759,York,2005-07-22,13964,GB,2005
286490,Chepstow,2005-07-22,6501,GB,2005
288399,Newbury,2005-07-22,15547,GB,2005
304613,Limerick (IRE),2005-07-22,12532,IE,2005
313187,Chepstow,2005-07-22,3936,GB,2005
317670,Wolverhampton (AW),2005-07-22,4360,GB,2005
319195,Newmarket (July),2005-07-22,7449,GB,2005
322424,Chepstow,2005-07-22,5496,GB,2005
325669,Fairyhouse (IRE),2005-07-22,12050,IE,2005
339472,Chepstow (GB) (ARAB),2005-07-22,5000,ARAB,2005
340844,Newmarket (July),2005-07-22,5286,GB,2005
341138,Newbury,2005-07-22,30000,GB,2005
364502,York,2005-07-22,11800,GB,2005
370808,Wolverhampton (AW),2005-07-22,4160,GB,2005
372172,Newbury,2005-07-22,13452,GB,2005
375492,York,2005-07-22,11249,GB,2005
377279,York,2005-07-22,21720,GB,2005
383959,Fairyhouse (IRE),2005-07-22,21208,IE,2005
384975,Limerick (IRE),2005-07-22,10122,IE,2005
392034,Limerick (IRE),2005-07-22,10122,IE,2005
219130,Newbury,2005-07-22,10580,GB,2005
233274,Newmarket (July),2005-07-22,14001,GB,2005
250584,Chepstow,2005-07-22,3710,GB,2005
16324,Chepstow,2005-07-22,6276,GB,2005
24603,Newbury,2005-07-22,8820,GB,2005
30942,Wolverhampton (AW),2005-07-22,4160,GB,2005
34719,Fairyhouse (IRE),2005-07-22,16388,IE,2005
102735,Newmarket (July),2005-07-22,6420,GB,2005
106854,Newmarket (July),2005-07-22,12912,GB,2005
107324,Fairyhouse (IRE),2005-07-22,7712,IE,2005
62330,York,2005-07-22,10951,GB,2005
75541,Wolverhampton (AW),2005-07-22,3751,GB,2005
77335,Wolverhampton (AW),2005-07-22,6360,GB,2005
87427,Wolverhampton (AW),2005-07-22,6408,GB,2005
46670,Limerick (IRE),2005-07-22,12532,IE,2005
46768,Newmarket (July),2005-07-22,8320,GB,2005
47315,Fairyhouse (IRE),2005-07-22,12050,IE,2005
54034,Limerick (IRE),2005-07-22,16388,IE,2005
57031,Newmarket (July),2005-07-22,6603,GB,2005
177315,York,2005-07-22,11271,GB,2005
189008,Fairyhouse (IRE),2005-07-22,7712,IE,2005
201675,Fairyhouse (IRE),2005-07-22,11568,IE,2005
202083,Newbury,2005-07-22,8600,GB,2005
203618,Fairyhouse (IRE),2005-07-22,9640,IE,2005
203893,Chepstow,2005-07-22,5860,GB,2005
205889,Limerick (IRE),2005-07-22,10122,IE,2005
211811,Wolverhampton (AW),2005-07-22,3790,GB,2005
270010,York,2005-07-23,12960,GB,2005
278105,Huntingdon (GB) (ARAB),2005-07-23,500,ARAB,2005
282863,Huntingdon (GB) (ARAB),2005-07-23,400,ARAB,2005
287248,Lingfield,2005-07-23,5584,GB,2005
288379,Newbury,2005-07-23,15253,GB,2005
292566,Newcastle,2005-07-23,20840,GB,2005
294451,Newbury,2005-07-23,45000,GB,2005
295312,Leopardstown (IRE),2005-07-23,67200,IE,2005
317786,Newbury,2005-07-23,10900,GB,2005
323292,Newbury,2005-07-23,703500,GB,2005
324011,Del Mar (USA),2005-07-23,208334,US,2005
326405,Newcastle,2005-07-23,10881,GB,2005
330759,Salisbury,2005-07-23,5712,GB,2005
332865,Huntingdon (GB) (ARAB),2005-07-23,400,ARAB,2005
344770,Newcastle,2005-07-23,5911,GB,2005
346925,York,2005-07-23,11249,GB,2005
354180,Lingfield,2005-07-23,5436,GB,2005
354768,Huntingdon (GB) (ARAB),2005-07-23,1060,ARAB,2005
365869,Huntingdon (GB) (ARAB),2005-07-23,400,ARAB,2005
376689,Leopardstown (IRE),2005-07-23,24100,IE,2005
378052,Nottingham,2005-07-23,6860,GB,2005
378713,Salisbury,2005-07-23,5568,GB,2005
393999,York,2005-07-23,16001,GB,2005
395966,Lingfield,2005-07-23,3936,GB,2005
226376,York,2005-07-23,10849,GB,2005
231802,York,2005-07-23,15991,GB,2005
231988,Huntingdon (GB) (ARAB),2005-07-23,400,ARAB,2005
232752,Lingfield (AW),2005-07-23,5449,GB,2005
234015,Nottingham,2005-07-23,3994,GB,2005
11409,York,2005-07-23,10800,GB,2005
12040,Huntingdon (GB) (ARAB),2005-07-23,400,ARAB,2005
17615,Leopardstown (IRE),2005-07-23,48200,IE,2005
18964,Salisbury,2005-07-23,8551,GB,2005
19021,Salisbury,2005-07-23,12848,GB,2005
32519,York,2005-07-23,50000,GB,2005
33186,Newbury,2005-07-23,18660,GB,2005
33757,Nottingham,2005-07-23,3700,GB,2005
34170,Newcastle,2005-07-23,18984,GB,2005
173183,Lingfield,2005-07-23,5711,GB,2005
173507,Arlington Park (USA),2005-07-23,130208,US,2005
100141,Newbury,2005-07-23,150000,GB,2005
103424,Leopardstown (IRE),2005-07-23,19280,IE,2005
62718,Salisbury,2005-07-23,7351,GB,2005
69895,Leopardstown (IRE),2005-07-23,14460,IE,2005
82449,Newcastle,2005-07-23,4340,GB,2005
92758,Nottingham,2005-07-23,6760,GB,2005
98549,Newcastle,2005-07-23,10320,GB,2005
99507,Newbury,2005-07-23,30000,GB,2005
49974,Leopardstown (IRE),2005-07-23,25548,IE,2005
56663,Nottingham,2005-07-23,10913,GB,2005
57880,Nottingham,2005-07-23,5360,GB,2005
59952,Leopardstown (IRE),2005-07-23,67480,IE,2005
185652,Lingfield (AW),2005-07-23,3831,GB,2005
191447,Salisbury,2005-07-23,5420,GB,2005
211175,Huntingdon (GB) (ARAB),2005-07-23,400,ARAB,2005
285778,Newmarket (July),2005-07-24,18565,GB,2005
330128,Newbury,2005-07-24,20150,GB,2005
340293,Wexford (RH) (IRE),2005-07-24,13014,IE,2005
345673,Munich (GER),2005-07-24,14185,GER,2005
350257,Newmarket (July),2005-07-24,13882,GB,2005
351558,Pontefract,2005-07-24,21000,GB,2005
358207,Wexford (RH) (IRE),2005-07-24,10122,IE,2005
358416,Wexford (RH) (IRE),2005-07-24,9640,IE,2005
360019,Newmarket (July),2005-07-24,10532,GB,2005
367188,Newbury,2005-07-24,8600,GB,2005
370239,Wexford (RH) (IRE),2005-07-24,8194,IE,2005
400426,Maisons-Laffitte (FR),2005-07-24,116488,FR,2005
216639,Wexford (RH) (IRE),2005-07-24,7712,IE,2005
220993,Newbury,2005-07-24,10524,GB,2005
228578,Newbury,2005-07-24,13700,GB,2005
237681,Pontefract,2005-07-24,7280,GB,2005
249218,Pontefract,2005-07-24,7480,GB,2005
249450,Maisons-Laffitte (FR),2005-07-24,85106,FR,2005
28851,Newbury,2005-07-24,14777,GB,2005
32931,Pontefract,2005-07-24,10631,GB,2005
39635,Newmarket (July),2005-07-24,7436,GB,2005
105748,Maisons-Laffitte (FR),2005-07-24,53192,FR,2005
65713,Newbury,2005-07-24,70000,GB,2005
67644,Pontefract,2005-07-24,6576,GB,2005
73123,Pontefract,2005-07-24,11200,GB,2005
73940,Del Mar (USA),2005-07-24,130209,US,2005
82723,Newmarket (July),2005-07-24,6191,GB,2005
90916,Pontefract,2005-07-24,16216,GB,2005
56467,Wexford (RH) (IRE),2005-07-24,13014,IE,2005
179296,Dusseldorf (GER),2005-07-24,109929,GER,2005
197426,Newmarket (July),2005-07-24,6556,GB,2005
205563,Wexford (RH) (IRE),2005-07-24,12050,IE,2005
207988,Woodbine (CAN),2005-07-24,147519,CAN,2005
270349,Southwell (AW),2005-07-25,4499,GB,2005
288470,Galway (IRE),2005-07-25,72700,IE,2005
292761,Galway (IRE),2005-07-25,13014,IE,2005
295213,Yarmouth,2005-07-25,6381,GB,2005
360268,Windsor,2005-07-25,7420,GB,2005
362008,Yarmouth,2005-07-25,6721,GB,2005
364754,Windsor,2005-07-25,5391,GB,2005
367718,Windsor,2005-07-25,6800,GB,2005
372302,Galway (IRE),2005-07-25,11568,IE,2005
378217,Southwell (AW),2005-07-25,5860,GB,2005
392816,Southwell (AW),2005-07-25,5800,GB,2005
229649,Galway (IRE),2005-07-25,18798,IE,2005
236312,Sedgefield,2005-07-25,5240,GB,2005
254085,Yarmouth,2005-07-25,3660,GB,2005
14534,Sedgefield,2005-07-25,3310,GB,2005
27648,Southwell (AW),2005-07-25,4495,GB,2005
173688,Galway (IRE),2005-07-25,17352,IE,2005
68609,Windsor,2005-07-25,5411,GB,2005
72788,Windsor,2005-07-25,5524,GB,2005
77568,Yarmouth,2005-07-25,4320,GB,2005
77998,Sedgefield,2005-07-25,5151,GB,2005
89299,Sedgefield,2005-07-25,3810,GB,2005
95527,Galway (IRE),2005-07-25,21692,IE,2005
56409,Yarmouth,2005-07-25,4160,GB,2005
178237,Windsor,2005-07-25,12552,GB,2005
183295,Yarmouth,2005-07-25,5261,GB,2005
183575,Southwell (AW),2005-07-25,5953,GB,2005
188949,Galway (IRE),2005-07-25,16388,IE,2005
191835,Sedgefield,2005-07-25,6436,GB,2005
195981,Southwell (AW),2005-07-25,5820,GB,2005
200274,Southwell (AW),2005-07-25,4453,GB,2005
213328,Sedgefield,2005-07-25,6860,GB,2005
271970,Beverley,2005-07-26,6096,GB,2005
275835,Goodwood,2005-07-26,50000,GB,2005
294495,Goodwood,2005-07-26,27574,GB,2005
299272,Galway (IRE),2005-07-26,13496,IE,2005
313167,Galway (IRE),2005-07-26,19280,IE,2005
322993,Beverley,2005-07-26,6128,GB,2005
329792,Beverley,2005-07-26,5379,GB,2005
336763,Beverley,2005-07-26,5820,GB,2005
369062,Galway (IRE),2005-07-26,14942,IE,2005
373225,Goodwood,2005-07-26,50000,GB,2005
389146,Beverley,2005-07-26,10000,GB,2005
400860,Galway (IRE),2005-07-26,123630,IE,2005
218777,Beverley,2005-07-26,7340,GB,2005
240663,Galway (IRE),2005-07-26,21692,IE,2005
3945,Goodwood,2005-07-26,49250,GB,2005
174135,Beverley,2005-07-26,7689,GB,2005
72402,Goodwood,2005-07-26,14311,GB,2005
188050,Goodwood,2005-07-26,12660,GB,2005
191314,Goodwood,2005-07-26,125000,GB,2005
198705,Galway (IRE),2005-07-26,28920,IE,2005
200390,Galway (IRE),2005-07-26,14942,IE,2005
271149,Galway (IRE),2005-07-27,13496,IE,2005
284985,Leicester,2005-07-27,5496,GB,2005
287149,Leicester,2005-07-27,6524,GB,2005
290262,Leicester,2005-07-27,11116,GB,2005
306073,Leicester,2005-07-27,6376,GB,2005
308494,Galway (IRE),2005-07-27,14460,IE,2005
311806,Musselburgh,2005-07-27,10328,GB,2005
314290,Goodwood,2005-07-27,300000,GB,2005
314929,Musselburgh,2005-07-27,5100,GB,2005
318635,Leicester,2005-07-27,8420,GB,2005
323389,Sandown,2005-07-27,12472,GB,2005
329946,Galway (IRE),2005-07-27,21208,IE,2005
353162,Galway (IRE),2005-07-27,15906,IE,2005
370833,Musselburgh,2005-07-27,4240,GB,2005
371228,Goodwood,2005-07-27,70000,GB,2005
382527,Goodwood,2005-07-27,16500,GB,2005
226480,Newton Abbot,2005-07-27,7828,GB,2005
240745,Sandown,2005-07-27,5288,GB,2005
10252,Saratoga (USA),2005-07-27,78124,US,2005
26294,Newton Abbot,2005-07-27,3760,GB,2005
5569,Musselburgh,2005-07-27,4250,GB,2005
6168,Galway (IRE),2005-07-27,192300,IE,2005
175841,Newton Abbot,2005-07-27,7379,GB,2005
100708,Sandown,2005-07-27,7660,GB,2005
107116,Galway (IRE),2005-07-27,26028,IE,2005
75645,Goodwood,2005-07-27,16300,GB,2005
87449,Goodwood,2005-07-27,85000,GB,2005
91823,Musselburgh,2005-07-27,5393,GB,2005
93544,Galway (IRE),2005-07-27,14460,IE,2005
98412,Newton Abbot,2005-07-27,8220,GB,2005
57223,Musselburgh,2005-07-27,5280,GB,2005
179073,Leicester,2005-07-27,11459,GB,2005
180240,Goodwood,2005-07-27,40000,GB,2005
182531,Sandown,2005-07-27,6483,GB,2005
189504,Newton Abbot,2005-07-27,4704,GB,2005
196555,Newton Abbot,2005-07-27,4669,GB,2005
199051,Goodwood,2005-07-27,15830,GB,2005
200836,Sandown,2005-07-27,7520,GB,2005
202994,Galway (IRE),2005-07-27,16870,IE,2005
214240,Sandown,2005-07-27,8804,GB,2005
267820,Galway (IRE),2005-07-28,19280,IE,2005
286924,Goodwood,2005-07-28,50000,GB,2005
290621,Goodwood,2005-07-28,16500,GB,2005
292594,Epsom,2005-07-28,7256,GB,2005
294569,Musselburgh,2005-07-28,4161,GB,2005
298254,Stratford,2005-07-28,7440,GB,2005
324364,Musselburgh,2005-07-28,5231,GB,2005
325785,Goodwood,2005-07-28,100000,GB,2005
333167,Carlisle,2005-07-28,5420,GB,2005
348863,Epsom,2005-07-28,10284,GB,2005
350272,Del Mar (USA),2005-07-28,33853,US,2005
354480,Stratford,2005-07-28,8320,GB,2005
360844,Musselburgh,2005-07-28,6680,GB,2005
369039,Stratford,2005-07-28,10480,GB,2005
377514,Galway (IRE),2005-07-28,13496,IE,2005
381735,Galway (IRE),2005-07-28,181800,IE,2005
382599,Galway (IRE),2005-07-28,24100,IE,2005
390911,Galway (IRE),2005-07-28,19280,IE,2005
395046,Stratford,2005-07-28,7340,GB,2005
398487,Goodwood,2005-07-28,21050,GB,2005
398860,Stratford,2005-07-28,10570,GB,2005
216115,Musselburgh,2005-07-28,10380,GB,2005
228930,Carlisle,2005-07-28,5354,GB,2005
232848,Galway (IRE),2005-07-28,17352,IE,2005
244840,Goodwood,2005-07-28,40000,GB,2005
247095,Saratoga (USA),2005-07-28,24739,US,2005
1830,Epsom,2005-07-28,6183,GB,2005
21135,Goodwood,2005-07-28,100000,GB,2005
22563,Epsom,2005-07-28,12280,GB,2005
27211,Musselburgh,2005-07-28,7316,GB,2005
